player_id,web_name,team_name,position,minutes,apps,total_points,points_per90,goals_scored,assists,clean_sheets,goals_conceded,own_goals,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,xg,xa,xgi,xgc,selected_by_percent,status,chance_of_playing_next_round,chance_of_playing_this_round,goals_scored_per90,assists_per90,saves_per90,last_updated_utc
228,Gusto,Chelsea,DEF,513,9,41,7.19,1,2,3,6,0,0,0,0,0,0,4,143,140.8,77.8,44.0,26.299999999999997,0.37000000000000005,0.31,0.68,8.65,2.5,a,100.0,100.0,0.175,0.351,0.0,2026-01-02T05:25:27Z
229,B.Badiashile,Chelsea,DEF,155,3,1,0.58,0,0,0,4,0,0,0,0,1,0,0,8,27.6,4.0,0.0,3.2,0.0,0.04,0.04,3.36,0.0,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
230,Fofana,Chelsea,DEF,309,5,21,6.12,0,0,2,3,0,0,0,0,1,0,3,84,102.2,5.199999999999999,0.0,10.8,0.0,0.01,0.01,4.89,0.5,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
231,M.Sarr,Chelsea,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
232,Tosin,Chelsea,DEF,367,5,12,2.94,0,0,1,6,0,0,0,0,1,0,0,54,104.2,6.5,11.0,12.2,0.05,0.06999999999999999,0.11,5.11,0.3,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
233,Acheampong,Chelsea,DEF,268,4,13,4.37,0,0,1,5,0,0,0,0,0,0,3,40,41.400000000000006,8.0,10.0,6.0,0.09,0.04,0.13,5.46,1.3,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
234,Anselmino,Chelsea,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
235,Palmer,Chelsea,MID,329,6,20,5.47,2,0,1,3,0,0,0,0,0,0,1,80,100.4,60.9,123.0,28.400000000000002,1.5699999999999998,0.22999999999999998,1.8,5.22,11.9,a,100.0,100.0,0.547,0.0,0.0,2026-01-02T05:25:27Z
236,Neto,Chelsea,MID,862,11,38,3.97,1,2,4,8,0,0,0,0,1,0,3,173,148.4,281.5,121.0,55.199999999999996,0.75,1.72,2.47,10.64,8.2,a,100.0,100.0,0.104,0.209,0.0,2026-01-02T05:25:27Z
237,Enzo,Chelsea,MID,978,11,50,4.6,3,2,4,13,0,0,0,0,2,0,3,216,242.39999999999998,232.2,263.0,73.8,4.67,1.8900000000000001,6.56,14.81,9.2,a,100.0,100.0,0.276,0.184,0.0,2026-01-02T05:25:27Z
238,Estêvão,Chelsea,MID,334,10,24,6.47,1,1,2,3,0,0,0,0,1,0,2,79,96.2,87.4,152.0,33.6,1.67,1.32,2.9899999999999998,2.33,1.9,a,100.0,100.0,0.269,0.269,0.0,2026-01-02T05:25:27Z
239,Gittens,Chelsea,MID,218,8,8,3.3,0,0,0,3,0,0,0,0,0,0,0,34,36.2,64.0,57.0,15.7,0.24,0.19,0.43,3.77,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
240,Nkunku,Chelsea,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
241,Caicedo,Chelsea,MID,810,9,50,5.56,3,0,2,13,0,0,0,0,2,0,7,213,275.8,103.69999999999999,57.0,43.599999999999994,0.63,0.46,1.09,12.41,8.5,s,0.0,100.0,0.333,0.0,0.0,2026-01-02T05:25:27Z
242,Dewsbury-Hall,Everton,MID,735,9,39,4.78,2,2,3,9,0,0,0,0,5,0,6,161,144.0,218.8,105.0,46.8,0.8200000000000001,1.96,2.7800000000000002,10.88,3.9,d,25.0,25.0,0.245,0.245,0.0,2026-01-02T05:25:27Z
243,George,Chelsea,MID,142,4,4,2.54,0,0,1,2,0,0,0,0,2,0,0,2,8.2,7.0,56.0,7.1,0.32,0.08,0.4,1.65,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
244,Lavia,Chelsea,MID,46,2,2,3.91,0,0,0,3,0,0,0,0,0,0,0,10,9.6,3.3,0.0,1.3,0.0,0.030000000000000002,0.030000000000000002,2.26,0.0,i,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
245,Mudryk,Chelsea,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s,0.0,0.0,,,,2026-01-02T05:25:27Z
246,Andrey Santos,Chelsea,MID,207,7,6,2.61,0,0,0,2,0,0,0,0,2,0,0,30,24.0,54.6,33.0,11.200000000000001,0.55,0.060000000000000005,0.61,2.91,0.3,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
247,D.Essugo,Chelsea,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,i,0.0,0.0,,,,2026-01-02T05:25:27Z
248,Paez,Chelsea,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
249,João Pedro,Chelsea,FWD,847,11,52,5.53,3,3,3,10,0,0,0,0,0,0,10,199,219.8,150.6,213.0,57.9,3.0300000000000002,0.29,3.32,11.52,28.4,a,,,0.319,0.319,0.0,2026-01-02T05:25:27Z
250,Delap,Chelsea,FWD,143,5,5,3.15,0,0,0,2,0,0,0,0,1,0,0,14,8.0,4.0,56.0,6.3,0.37,0.04,0.41,0.88,0.9,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
251,N.Jackson,Chelsea,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
252,Marc Guiu,Sunderland,FWD,162,5,5,2.78,0,0,0,2,0,0,0,0,1,0,0,12,7.6,24.599999999999998,47.0,7.3,0.48,0.04,0.52,3.51,7.2,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
253,Henderson,Crystal Palace,GK,990,11,36,3.27,0,0,3,11,0,27,0,0,2,0,0,158,221.79999999999998,10.0,0.0,23.0,0.0,0.05,0.05,12.72,8.4,a,,,0.0,0.0,2.455,2026-01-02T05:25:27Z
254,Benitez,Crystal Palace,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,100.0,100.0,,,,2026-01-02T05:25:27Z
255,Matthews,Crystal Palace,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
256,Muñoz,Crystal Palace,DEF,720,8,38,4.75,1,1,3,6,0,0,0,0,3,0,1,135,168.79999999999998,81.69999999999999,143.0,39.2,0.84,1.19,2.03,9.93,6.9,i,0.0,0.0,0.125,0.125,0.0,2026-01-02T05:25:27Z
257,Lacroix,Crystal Palace,DEF,990,11,47,4.27,0,1,3,11,0,0,0,0,2,0,2,184,258.4,47.1,49.0,35.4,0.46,0.5800000000000001,1.04,12.72,6.5,a,,,0.0,0.091,0.0,2026-01-02T05:25:27Z
258,Mitchell,Crystal Palace,DEF,990,11,42,3.82,1,0,3,11,0,0,0,0,2,0,2,167,222.0,172.8,74.0,47.0,0.36000000000000004,0.7,1.06,12.72,2.4,a,,,0.091,0.0,0.0,2026-01-02T05:25:27Z
259,Sosa,Crystal Palace,DEF,1,1,1,90.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
260,Guéhi,Crystal Palace,DEF,990,11,61,5.55,2,2,3,11,0,0,0,0,0,0,3,206,287.79999999999995,46.7,132.0,46.699999999999996,1.36,0.63,1.99,12.72,41.5,a,100.0,100.0,0.182,0.182,0.0,2026-01-02T05:25:27Z
261,Richards,Crystal Palace,DEF,900,10,40,4.0,0,0,3,10,0,0,0,0,0,0,0,154,223.0,36.199999999999996,29.0,29.0,0.36,0.67,1.03,11.879999999999999,2.6,d,50.0,50.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
262,Chadi Riad,Crystal Palace,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d,25.0,25.0,,,,2026-01-02T05:25:27Z
263,Clyne,Crystal Palace,DEF,213,4,5,2.11,0,0,0,4,0,0,0,0,0,0,0,25,29.2,28.0,21.0,7.8,0.34,0.2,0.54,1.53,0.7,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
264,Holding,Crystal Palace,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
265,Kporha,Crystal Palace,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,0.0,0.0,,,,2026-01-02T05:25:27Z
266,Eze,Crystal Palace,MID,582,9,35,5.41,1,3,4,3,0,0,0,0,0,0,3,122,117.2,79.0,163.0,35.9,1.43,0.9,2.33,4.49,11.7,a,,,0.155,0.464,0.0,2026-01-02T05:25:27Z
267,Sarr,Crystal Palace,MID,612,7,40,5.88,3,1,3,6,0,0,0,0,1,0,6,124,165.6,90.4,147.0,40.5,3.17,0.33,3.5,8.72,2.1,n,0.0,0.0,0.441,0.147,0.0,2026-01-02T05:25:27Z
268,Doucouré,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,0.0,0.0,,,,2026-01-02T05:25:27Z
269,Esse,Crystal Palace,MID,29,2,2,6.21,0,0,0,0,0,0,0,0,0,0,0,8,6.8,1.4,4.0,1.2,0.0,0.02,0.02,0.41000000000000003,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
270,Hughes,Crystal Palace,MID,540,9,14,2.33,0,0,3,6,0,0,0,0,4,0,0,70,72.8,129.1,32.0,23.400000000000002,0.33,0.72,1.05,6.640000000000001,0.1,d,75.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
271,Kamada,Crystal Palace,MID,665,8,25,3.38,0,2,2,6,0,0,0,0,1,0,0,124,83.0,113.8,46.0,24.3,0.47,0.91,1.38,7.720000000000001,0.1,i,0.0,0.0,0.0,0.271,0.0,2026-01-02T05:25:27Z
272,Lerma,Crystal Palace,MID,295,10,11,3.36,0,0,1,3,0,0,0,0,2,0,0,49,44.6,45.7,45.0,13.6,0.52,0.28,0.7999999999999999,3.97,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
273,Wharton,Crystal Palace,MID,811,10,36,4.0,0,2,2,10,0,0,0,0,1,0,4,188,136.2,253.9,47.0,43.6,0.48,2.31,2.7800000000000002,10.46,0.9,a,100.0,100.0,0.0,0.222,0.0,2026-01-02T05:25:27Z
274,Agbinone,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
275,Ahamada,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,,,,2026-01-02T05:25:27Z
276,Devenny,Crystal Palace,MID,230,9,11,4.3,0,0,0,4,0,0,0,0,0,0,0,41,25.0,64.4,107.0,19.7,0.73,0.23,0.96,3.0300000000000002,1.5,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
277,Ebiowei,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
278,J.Rak-Sakyi,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
279,M.França,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
280,Ozoh,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
281,Rodney,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,,,,2026-01-02T05:25:27Z
282,Umeh,Crystal Palace,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
283,Mateta,Crystal Palace,FWD,907,11,28,2.78,2,0,4,7,0,0,0,0,2,0,0,86,129.6,45.900000000000006,288.0,46.4,4.97,0.77,5.74,9.790000000000001,11.9,a,100.0,100.0,0.198,0.0,0.0,2026-01-02T05:25:27Z
284,Nketiah,Crystal Palace,FWD,204,7,18,7.94,2,0,0,6,0,0,0,0,1,0,3,78,85.80000000000001,35.4,128.0,24.900000000000002,1.3099999999999998,0.09,1.4,4.41,0.5,d,50.0,100.0,0.882,0.0,0.0,2026-01-02T05:25:27Z
285,Édouard,Crystal Palace,FWD,2,1,1,45.0,0,0,0,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.27,0.2,u,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
286,Marsh,Crystal Palace,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,,,,,2026-01-02T05:25:27Z
287,Pickford,Everton,GK,990,11,45,4.09,0,0,4,12,0,23,1,0,0,0,3,171,227.4,0.0,0.0,22.7,0.0,0.05,0.05,16.09,11.6,a,,,0.0,0.0,2.091,2026-01-02T05:25:27Z
288,Travers,Everton,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
289,Tyrer,Everton,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
290,Branthwaite,Everton,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,d,25.0,25.0,,,,2026-01-02T05:25:27Z
291,Tarkowski,Everton,DEF,990,11,51,4.64,0,0,4,12,0,0,0,0,2,0,3,175,269.8,69.8,33.0,37.5,0.24000000000000002,0.52,0.76,16.09,9.3,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
292,Mykolenko,Everton,DEF,715,8,20,2.52,0,0,2,11,0,0,0,0,2,0,0,84,130.0,108.5,29.0,26.7,0.09,0.65,0.74,11.05,0.6,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
293,O'Brien,Everton,DEF,965,11,39,3.64,0,1,4,11,0,0,0,0,1,0,1,141,170.2,103.1,73.0,34.8,0.43000000000000005,0.37,0.8,15.67,0.6,a,,,0.0,0.093,0.0,2026-01-02T05:25:27Z
294,Coleman,Everton,DEF,2,2,2,90.0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.1,d,25.0,25.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
295,Keane,Everton,DEF,964,11,56,5.23,1,0,4,12,0,0,0,0,0,0,4,174,282.6,20.0,85.0,38.7,0.8800000000000001,0.08,0.9600000000000001,15.76,7.4,d,75.0,100.0,0.093,0.0,0.0,2026-01-02T05:25:27Z
296,Patterson,Everton,DEF,2,1,1,45.0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0.3,17.0,2.2,0.03,0.0,0.03,0.02,0.0,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
297,Dixon,Everton,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,,,,,2026-01-02T05:25:27Z
298,Welch,Everton,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
299,Ndiaye,Everton,MID,858,10,49,5.14,3,2,3,12,0,0,0,0,2,0,1,189,244.6,163.6,197.0,60.6,2.64,1.79,4.43,13.34,3.5,n,0.0,0.0,0.315,0.21,0.0,2026-01-02T05:25:27Z
300,McNeil,Everton,MID,126,3,7,5.0,0,0,1,0,0,0,0,0,0,0,0,18,18.8,49.7,18.0,8.6,0.27,0.13,0.4,2.3899999999999997,0.2,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
301,Alcaraz,Everton,MID,380,9,14,3.32,0,0,2,4,0,0,0,0,1,0,0,66,51.4,104.6,94.0,25.1,0.49,0.33,0.8200000000000001,8.13,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
302,Gana,Everton,MID,790,9,30,3.42,1,0,2,10,0,0,0,0,0,0,1,151,127.39999999999999,70.9,68.0,26.7,0.84,0.43,1.27,13.27,0.1,n,0.0,0.0,0.114,0.0,0.0,2026-01-02T05:25:27Z
303,Garner,Everton,MID,983,11,46,4.21,1,1,4,12,0,0,0,0,3,0,5,247,262.6,227.6,97.0,58.8,0.9,1.35,2.25,16.03,1.3,a,,,0.092,0.092,0.0,2026-01-02T05:25:27Z
304,Iroegbunam,Everton,MID,340,7,16,4.24,0,1,4,1,0,0,0,0,4,0,0,47,49.2,19.900000000000002,13.0,8.2,0.15,0.45,0.6,5.2,0.0,a,100.0,100.0,0.0,0.265,0.0,2026-01-02T05:25:27Z
305,Armstrong,Everton,MID,1,1,1,90.0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
306,Bates,Everton,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
307,Ebere,Everton,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,,,,2026-01-02T05:25:27Z
308,Heath,Everton,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
309,Metcalfe,Everton,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
310,Barry,Everton,FWD,379,11,17,4.04,1,0,2,5,0,0,0,0,1,0,0,44,48.6,25.400000000000002,69.0,13.5,0.9299999999999999,0.04,0.97,5.8100000000000005,0.4,a,,,0.237,0.0,0.0,2026-01-02T05:25:27Z
311,Beto,Everton,FWD,607,11,21,3.11,1,0,2,7,0,0,0,0,1,0,1,46,73.2,47.1,226.0,33.3,3.5300000000000002,0.12,3.65,10.48,2.5,a,,,0.148,0.0,0.0,2026-01-02T05:25:27Z
312,Y.Chermiti,Everton,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
313,Sherif,Everton,FWD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
314,Leno,Fulham,GK,990,11,33,3.0,0,0,2,17,0,35,0,0,1,0,1,149,285.0,0.0,0.0,28.4,0.0,0.0,0.0,16.240000000000002,1.8,a,,,0.0,0.0,3.182,2026-01-02T05:25:27Z
315,Benda,Fulham,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
316,Robinson,Fulham,DEF,241,5,14,5.23,0,0,1,2,0,0,0,0,0,0,2,60,73.0,90.5,22.0,18.6,0.22,0.66,0.8799999999999999,3.6,0.7,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
317,Andersen,Fulham,DEF,900,10,37,3.7,0,0,2,15,0,0,0,0,2,0,2,141,255.6,58.300000000000004,42.0,35.6,0.44999999999999996,0.95,1.4,14.1,6.2,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
318,Bassey,Fulham,DEF,900,10,31,3.1,1,0,1,17,0,0,0,0,2,0,3,102,218.4,29.3,48.0,29.700000000000003,0.91,0.12000000000000001,1.03,15.33,0.4,n,0.0,0.0,0.1,0.0,0.0,2026-01-02T05:25:27Z
319,Castagne,Fulham,DEF,406,9,11,2.44,0,0,0,11,0,0,0,0,0,0,0,35,69.6,66.6,39.0,17.5,0.42,0.14,0.56,8.01,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
320,Diop,Fulham,DEF,177,3,4,2.03,0,0,0,4,0,0,0,0,1,0,0,13,31.799999999999997,1.4,0.0,3.3,0.0,0.02,0.02,2.74,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
321,J.Cuenca,Fulham,DEF,177,3,12,6.1,0,0,1,1,0,0,0,0,0,0,1,47,40.2,2.1,4.0,4.7,0.0,0.02,0.02,2.0300000000000002,0.0,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
322,Tete,Fulham,DEF,801,9,28,3.15,0,0,2,11,0,0,0,0,2,0,0,124,173.4,73.1,36.0,28.4,0.21000000000000002,0.54,0.75,13.99,0.9,d,25.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
323,Amissah,Fulham,DEF,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,,,,,2026-01-02T05:25:27Z
324,Iwobi,Fulham,MID,797,10,35,3.95,1,2,1,15,0,0,0,0,2,0,5,148,139.4,205.5,79.0,42.5,0.59,1.43,2.02,13.68,0.8,n,0.0,0.0,0.113,0.226,0.0,2026-01-02T05:25:27Z
325,Smith Rowe,Fulham,MID,405,11,26,5.78,2,0,1,5,0,0,0,0,0,0,1,95,105.2,80.1,126.0,31.1,1.9,0.17,2.07,6.56,0.9,a,100.0,100.0,0.444,0.0,0.0,2026-01-02T05:25:27Z
326,Adama,Fulham,MID,220,8,10,4.09,0,0,0,5,0,0,0,0,0,0,0,37,15.6,56.3,24.0,9.299999999999999,0.1,0.52,0.62,3.47,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
327,Andreas,Fulham,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,0.0,,,,2026-01-02T05:25:27Z
328,Sessegnon,Fulham,MID,566,7,27,4.29,1,1,1,12,0,0,0,0,0,0,2,114,141.8,76.4,72.0,28.9,0.45,0.6900000000000001,1.14,9.51,0.2,i,0.0,0.0,0.159,0.159,0.0,2026-01-02T05:25:27Z
329,Wilson,Fulham,MID,703,10,50,6.4,3,4,2,9,0,0,0,0,2,0,6,204,227.4,179.3,183.0,58.9,1.63,1.79,3.42,9.62,18.8,a,100.0,100.0,0.384,0.512,0.0,2026-01-02T05:25:27Z
330,Berge,Fulham,MID,943,11,25,2.39,0,0,2,16,0,0,0,0,1,0,0,146,144.8,106.9,26.0,27.8,0.48999999999999994,0.53,1.02,15.14,0.1,a,,,0.0,0.0,0.0,2026-01-02T05:25:27Z
331,Cairney,Fulham,MID,125,7,7,5.04,0,0,0,4,0,0,0,0,1,0,0,25,5.6,26.8,13.0,4.7,0.25,0.13,0.38,2.06,0.0,a,100.0,100.0,0.0,0.0,0.0,2026-01-02T05:25:27Z
332,Lukić,Fulham,MID,744,11,32,3.87,1,2,2,11,0,0,0,0,4,0,2,148,139.6,237.9,86.0,46.3,1.54,1.08,2.62,11.71,0.1,a,100.0,100.0,0.121,0.242,0.0,2026-01-02T05:25:27Z
333,Godo,Fulham,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
334,Harris,Fulham,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,0.0,,,,2026-01-02T05:25:27Z
335,King,Fulham,MID,527,11,15,2.56,0,0,1,11,0,0,0,0,3,0,0,55,58.0,46.9,138.0,23.599999999999998,0.81,0.29000000000000004,1.1,9.75,2.6,d,75.0,,0.0,0.0,0.0,2026-01-02T05:25:27Z
336,Reed,Fulham,MID,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,,,,,2026-01-02T05:25:27Z
337,Raúl,Fulham,FWD,489,10,33,6.07,2,2,1,6,0,0,0,0,0,0,4,100,114.4,71.2,222.0,40.1,2.2,0.1,2.3,8.030000000000001,2.3,a,100.0,100.0,0.368,0.368,0.0,2026-01-02T05:25:27Z
338,Muniz,Fulham,FWD,314,5,15,4.3,1,1,1,4,1,0,0,0,1,0,3,38,58.8,41.7,103.0,20.0,0.86,0.01,0.87,5.45,0.7,i,0.0,0.0,0.287,0.287,0.0,2026-01-02T05:25:27Z
339,Meslier,Leeds,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,,,,,2026-01-02T05:25:27Z
340,Cairns,Leeds,GK,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,,,,,2026-01-02T05:25:27Z
341,Darlow,Leeds,GK,360,4,9,2.25,0,0,0,6,0,12,0,0,0,0,0,54,98.6,0.0,0.0,9.9,0.0,0.01,0.01,3.98,2.0,a,,,0.0,0.0,3.0,2026-01-02T05:25:27Z
342,Bogle,Leeds,DEF,972,11,29,2.69,0,1,2,16,0,0,0,0,3,0,0,95,147.6,84.7,72.0,30.4,0.68,0.6799999999999999,1.36,10.76,0.2,a,100.0,100.0,0.0,0.093,0.0,2026-01-02T05:25:27Z
