element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
144,Coppola,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
145,De Cuyper,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
146,Dunk,Brighton,DEF,16,90,0,0,0,0,2,0,0,0,1,0,0,0,5,23.2,2.8,2.0,2.8,4,4,1,5,1,0.00,0.02,0.02,1.89,False,6,2
147,Estupiñan,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
148,F.Kadıoğlu,Brighton,DEF,16,90,1,0,0,0,2,0,0,0,0,0,0,0,6,13.8,19.5,4.0,3.7,3,4,2,5,1,0.08,0.07,0.15,1.89,False,6,2
149,Igor,West Ham,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,19,2
150,Lamptey,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
151,Van Hecke,Brighton,DEF,16,90,1,0,0,0,2,0,0,0,0,0,0,0,4,16.6,8.3,0.0,2.5,1,3,1,2,1,0.00,0.09,0.09,1.89,False,6,2
152,Veltman,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
153,Webster,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
154,Cashin,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
155,Slater,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
156,Tasker,Brighton,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
157,Mitoma,Brighton,MID,16,26,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,14.8,10.0,2.7,1,0,0,1,0,0.19,0.04,0.23,0.49,False,6,3
158,Georginio,Brighton,MID,16,81,2,0,0,0,2,0,0,0,0,0,0,0,10,9.0,56.7,5.0,7.1,2,1,0,3,1,0.03,0.18,0.21,1.55,False,6,3
159,March,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
160,Minteh,Brighton,MID,16,90,2,0,0,0,2,0,0,0,0,0,0,0,17,11.0,26.8,18.0,5.6,0,8,1,9,1,0.18,0.39,0.57,1.89,False,6,3
161,Enciso,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
162,Gruda,Brighton,MID,16,63,2,0,0,0,2,0,0,0,0,0,0,0,6,3.6,2.2,4.0,1.0,0,2,3,5,1,0.05,0.01,0.06,1.40,False,6,3
163,Hinshelwood,Brighton,MID,16,81,2,0,0,0,2,0,0,0,0,0,0,0,7,4.8,0.8,0.0,0.6,1,2,1,4,1,0.00,0.00,0.00,1.55,False,6,3
164,O'Riley,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
165,Sima,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
166,Ayari,Brighton,MID,16,26,1,0,0,0,0,0,0,0,0,0,0,0,5,3.4,2.4,7.0,1.3,0,5,0,5,0,0.10,0.02,0.12,0.49,False,6,3
167,Baleba,Brighton,MID,16,63,2,0,0,0,2,0,0,0,0,0,0,0,4,4.8,3.3,5.0,1.3,0,1,3,4,1,0.05,0.00,0.05,1.40,False,6,3
168,Buonanotte,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
169,Gomez,Brighton,MID,16,86,1,0,0,0,2,0,0,0,1,0,0,0,-7,0.6,11.5,31.0,4.3,1,1,0,2,1,1.14,0.02,1.16,1.55,False,6,3
170,Milner,Brighton,MID,16,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.6,0.0,0.2,0,1,0,1,0,0.00,0.00,0.00,0.33,False,6,3
171,Sarmiento,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
172,Watson,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
173,Wieffer,Brighton,MID,16,90,2,0,0,0,2,0,0,0,0,0,0,0,16,12.6,27.5,10.0,5.0,4,7,0,11,1,0.04,0.28,0.32,1.89,False,6,3
174,Yalcouye,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
175,Knight,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
176,Mazilu,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
177,Moran,Brighton,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
178,Welbeck,Brighton,FWD,16,8,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.5,0.0,0.2,0,0,0,0,0,0.00,0.01,0.01,0.33,False,6,4
179,Ferguson,Brighton,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
180,Tzimas,Brighton,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
181,Kostoulas,Brighton,FWD,16,8,1,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1.6,10.0,1.3,0,2,1,3,0,0.05,0.00,0.05,0.33,False,6,4
182,Trafford,Man City,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,13,1
183,Weiss,Burnley,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
184,Green,Burnley,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
185,Hladký,Burnley,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
186,Roberts,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
187,Walker,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
188,Delcroix,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
189,Dodgson,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
190,Ekdal,Burnley,DEF,16,90,1,0,0,0,3,0,0,0,0,0,0,0,-2,14.2,1.5,0.0,1.6,2,4,1,3,1,0.00,0.01,0.01,2.23,False,3,2
191,Estève,Burnley,DEF,16,90,1,0,0,0,3,0,0,0,0,0,0,0,3,11.4,1.3,16.0,2.9,3,7,1,4,1,0.22,0.01,0.23,2.23,False,3,2
192,Hartman,Burnley,DEF,16,90,4,0,1,0,3,0,0,0,0,0,0,0,6,11.2,2.8,8.0,2.2,4,6,2,6,1,0.00,0.04,0.04,2.23,False,3,2
193,Humphreys,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
194,Jordan,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
195,Lucas Pires,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
196,Sambo,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
197,Sonne,Burnley,DEF,16,13,7,1,0,0,0,0,0,0,0,0,0,0,16,32.6,0.8,17.0,5.0,0,0,0,0,0,0.39,0.00,0.39,0.00,False,3,2
198,Tuanzebe,Burnley,DEF,16,76,1,0,0,0,3,0,0,0,0,0,0,0,4,6.2,3.8,0.0,1.0,1,4,3,4,1,0.00,0.08,0.08,2.23,False,3,2
199,Worrall,Burnley,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
200,Anthony,Burnley,MID,16,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
201,Benson,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
202,Bruun Larsen,Burnley,MID,16,76,2,0,0,0,3,0,0,0,0,0,0,0,19,18.0,69.5,23.0,11.1,1,5,0,6,1,0.16,0.28,0.44,2.23,False,3,3
203,Boateng,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
204,Churlinov,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
205,Cullen,Burnley,MID,16,90,4,0,1,0,3,0,0,0,1,0,0,0,26,26.4,29.9,3.0,5.9,2,4,2,8,1,0.05,0.25,0.30,2.23,False,3,3
206,Edwards,Burnley,MID,16,28,1,0,0,0,0,0,0,0,0,0,0,0,4,5.6,12.4,4.0,2.2,0,0,1,1,0,0.04,0.05,0.09,0.19,False,3,3
207,Hannibal,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
208,Koleosho,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
209,Laurent,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
210,Tchaouna,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
211,A.Ramsey,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
212,Adewumi,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
213,Banel,Burnley,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
214,Trésor,Burnley,MID,16,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
215,Flemming,Burnley,FWD,16,28,1,0,0,0,0,0,0,0,0,0,0,0,4,4.4,4.8,17.0,2.6,0,1,0,1,0,0.06,0.01,0.07,0.19,False,3,4
216,Amdouni,Burnley,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
217,Foster,Burnley,FWD,16,61,2,0,0,0,3,0,0,0,0,0,0,0,5,4.4,13.6,5.0,2.3,3,2,1,6,1,0.03,0.02,0.05,2.04,False,3,4
218,Barnes,Burnley,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
219,Obafemi,Burnley,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
220,Sánchez,Chelsea,GK,16,90,6,0,0,1,0,0,0,0,0,0,2,0,30,23.4,10.0,0.0,3.3,1,7,0,0,1,0.00,0.00,0.00,1.03,False,7,1
221,Jörgensen,Chelsea,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
222,Penders,Chelsea,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
223,Slonina,Chelsea,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
224,Cucurella,Chelsea,DEF,16,90,6,0,0,1,0,0,0,0,0,0,0,0,28,17.2,12.0,0.0,2.9,5,3,1,6,1,0.00,0.03,0.03,1.03,False,7,2
225,James,Chelsea,DEF,16,90,6,0,0,1,0,0,0,0,0,0,0,0,28,13.0,21.3,12.0,4.6,2,6,1,3,1,0.09,0.05,0.14,1.03,False,7,2
226,Chalobah,Chelsea,DEF,16,90,9,0,0,1,0,0,0,0,0,0,0,1,31,29.8,0.2,7.0,3.7,9,4,4,13,1,0.05,0.00,0.05,1.03,False,7,2
227,Colwill,Chelsea,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
228,Gusto,Chelsea,DEF,16,90,18,1,1,1,0,0,0,0,0,0,0,3,56,67.2,30.4,24.0,12.2,5,4,0,5,1,0.33,0.13,0.46,1.03,True,7,2
229,B.Badiashile,Chelsea,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
230,Fofana,Chelsea,DEF,16,90,9,0,0,1,0,0,0,0,1,0,0,2,34,48.0,0.6,0.0,4.9,18,5,2,20,1,0.00,0.00,0.00,1.03,False,7,2
231,M.Sarr,Chelsea,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
232,Tosin,Chelsea,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
233,Acheampong,Chelsea,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
234,Anselmino,Chelsea,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
235,Palmer,Chelsea,MID,16,57,6,1,0,0,0,0,0,0,0,0,0,0,24,35.0,23.3,19.0,7.7,0,1,0,1,1,0.49,0.04,0.53,0.47,False,7,3
236,Neto,Chelsea,MID,16,90,6,0,1,1,0,0,0,0,0,0,0,0,22,24.8,28.8,9.0,6.3,1,4,2,7,1,0.04,0.27,0.31,1.03,False,7,3
237,Enzo,Chelsea,MID,16,90,3,0,0,1,0,0,0,0,0,0,0,0,19,13.2,19.9,27.0,6.0,3,7,1,11,1,0.33,0.55,0.88,1.03,False,7,3
238,Estêvão,Chelsea,MID,16,9,1,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.2,2.0,0.3,0,1,0,1,0,0.00,0.00,0.00,0.21,False,7,3
239,Gittens,Chelsea,MID,16,25,1,0,0,0,0,0,0,0,0,0,0,0,6,5.2,1.2,3.0,0.9,0,3,3,6,0,0.05,0.01,0.06,0.56,False,7,3
240,Nkunku,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
241,Caicedo,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
242,Dewsbury-Hall,Everton,MID,16,15,1,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.9,0.0,0.3,0,0,1,1,1,0.00,0.00,0.00,0.05,False,9,3
243,George,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
244,Lavia,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
245,Mudryk,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
246,Andrey Santos,Chelsea,MID,16,32,1,0,0,0,0,0,0,0,0,0,0,0,1,2.2,11.1,1.0,1.4,0,2,1,3,0,0.14,0.01,0.15,0.56,False,7,3
247,D.Essugo,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
248,Paez,Chelsea,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
249,João Pedro,Chelsea,FWD,16,80,2,0,0,1,0,0,0,0,0,0,0,0,3,1.4,17.3,12.0,3.1,1,1,0,2,1,0.06,0.02,0.08,0.83,False,7,4
250,Delap,Chelsea,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
251,N.Jackson,Chelsea,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
252,Marc Guiu,Chelsea,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
253,Henderson,Crystal Palace,GK,16,90,1,0,0,0,3,0,0,0,1,0,3,0,-3,15.6,0.0,0.0,1.6,0,6,0,0,1,0.00,0.00,0.00,1.19,False,8,1
254,Benitez,Crystal Palace,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
255,Matthews,Crystal Palace,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
256,Muñoz,Crystal Palace,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
257,Lacroix,Crystal Palace,DEF,16,90,1,0,0,0,3,0,0,0,0,0,0,0,10,22.8,4.3,2.0,2.9,5,6,4,9,1,0.00,0.08,0.08,1.19,False,8,2
258,Mitchell,Crystal Palace,DEF,16,90,1,0,0,0,3,0,0,0,0,0,0,0,-6,3.6,2.5,2.0,0.8,2,5,1,3,1,0.00,0.01,0.01,1.19,False,8,2
259,Sosa,Crystal Palace,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
260,Guéhi,Crystal Palace,DEF,16,90,1,0,0,0,3,0,0,0,0,0,0,0,1,16.4,0.8,7.0,2.4,6,3,1,7,1,0.18,0.01,0.19,1.19,False,8,2
261,Richards,Crystal Palace,DEF,16,90,1,0,0,0,3,0,0,0,0,0,0,0,4,16.0,1.7,2.0,2.0,6,1,3,9,1,0.00,0.01,0.01,1.19,False,8,2
262,Chadi Riad,Crystal Palace,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
263,Clyne,Crystal Palace,DEF,16,76,1,0,0,0,2,0,0,0,0,0,0,0,-1,0.8,1.5,4.0,0.6,1,1,1,2,1,0.14,0.01,0.15,0.38,False,8,2
264,Holding,Crystal Palace,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
265,Kporha,Crystal Palace,DEF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
266,Eze,Arsenal,MID,16,56,1,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.9,2.0,1.7,2,1,0,3,1,0.00,0.03,0.03,0.28,False,1,3
267,Sarr,Crystal Palace,MID,16,90,2,0,0,0,3,0,0,0,0,0,0,0,6,6.4,22.3,22.0,5.1,1,7,0,8,1,0.22,0.04,0.26,1.19,False,8,3
268,Doucouré,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
269,Esse,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
270,Hughes,Crystal Palace,MID,16,23,1,0,0,0,2,0,0,0,0,0,0,0,6,5.6,4.7,7.0,1.7,0,1,1,2,0,0.11,0.03,0.14,0.89,False,8,3
271,Kamada,Crystal Palace,MID,16,66,1,0,0,0,1,0,0,0,1,0,0,0,9,7.6,18.0,4.0,3.0,2,6,2,10,1,0.00,0.20,0.20,0.30,False,8,3
272,Lerma,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
273,Wharton,Crystal Palace,MID,16,90,4,0,0,0,3,0,0,0,0,0,0,0,20,14.8,15.4,6.0,3.6,2,8,6,16,1,0.23,0.20,0.43,1.19,False,8,3
274,Agbinone,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
275,Ahamada,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
276,Devenny,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
277,Ebiowei,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
278,J.Rak-Sakyi,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
279,M.França,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
280,Ozoh,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
281,Rodney,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
282,Umeh,Crystal Palace,MID,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
283,Mateta,Crystal Palace,FWD,16,62,2,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.3,27.0,2.8,0,2,0,2,1,0.20,0.11,0.31,0.30,False,8,4
284,Nketiah,Crystal Palace,FWD,16,27,1,0,0,0,2,0,0,0,0,0,0,0,6,3.0,0.3,17.0,2.0,0,0,0,0,0,0.03,0.00,0.03,0.89,False,8,4
285,Édouard,Crystal Palace,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
286,Marsh,Crystal Palace,FWD,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
287,Pickford,Everton,GK,16,90,2,0,0,0,2,0,0,0,0,0,3,0,10,21.4,0.0,0.0,2.1,2,12,0,0,1,0.00,0.00,0.00,2.20,False,9,1
288,Travers,Everton,GK,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,9,1
