id,code,team,team_code,element_type,first_name,second_name,web_name,status,news,news_added,now_cost,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,total_points,event_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,form,value_form,value_season,points_per_game,ep_next,ep_this,transfers_in,transfers_out,transfers_in_event,transfers_out_event
149,223434,6,36,2,Igor Julio,dos Santos de Paulo,Igor,a,,2025-08-10T18:00:05.419085Z,45,0,0,0,0,0.1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,310,531,310,531
150,232792,6,36,2,Tariq,Lamptey,Lamptey,a,,,45,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1440,5591,1440,5591
151,469142,6,36,2,Jan Paul,van Hecke,Van Hecke,a,,,45,0,0,0,0,1.2,,,2,2,90,0,0,0,1,0,0,0,0,0,0,0,15,28.0,1.3,0.0,2.9,2.0,0.4,0.4,2.0,1.9,1.9,5779,8680,5779,8680
152,111478,6,36,2,Joël,Veltman,Veltman,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,454,3793,454,3793
153,110735,6,36,2,Adam,Webster,Webster,i,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,401,74,401
154,439135,6,36,2,Eiran,Cashin,Cashin,u,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,260,0,260
155,589100,6,36,2,Jacob,Slater,Slater,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,819,1793,819,1793
156,547720,6,36,2,Charlie,Tasker,Tasker,a,,,40,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,573,1477,573,1477
157,451340,6,36,3,Mitoma,Kaoru,Mitoma,a,,,65,0,0,0,0,6.3,,,2,2,82,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.4,8.0,0.6,2.0,0.3,0.3,2.0,2.2,2.2,18836,100180,18836,100180
158,463067,6,36,3,Georginio,Rutter,Georginio,a,,,60,0,0,0,0,1.4,,,6,6,68,0,1,1,0,0,0,0,0,0,0,0,15,2.2,1.2,15.0,1.8,6.0,1.0,1.0,6.0,2.1,2.1,17623,20541,17623,20541
159,109345,6,36,3,Solly,March,March,i,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,59,-1,1,-1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,945,45,945
160,592031,6,36,3,Yankuba,Minteh,Minteh,a,,,60,0,0,0,0,1.0,,,3,3,68,0,0,1,0,0,0,0,0,0,0,0,7,0.4,2.9,12.0,1.5,3.0,0.5,0.5,3.0,2.1,2.1,4316,21093,4316,21093
161,474120,6,36,3,Julio,Enciso Espínola,Enciso,i,Knee injury - Expected back 18 Oct,2025-08-10T18:00:05.470138Z,55,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1349,45,1349
162,513433,6,36,3,Brajan,Gruda,Gruda,a,,,55,0,0,0,0,0.0,,,1,1,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.2,0.3,4.0,0.5,1.0,0.2,0.2,1.0,2.0,2.0,219,836,219,836
163,532529,6,36,3,Jack,Hinshelwood,Hinshelwood,a,,,54,-1,1,-1,1,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,157,2431,157,2431
164,219249,6,36,3,Matt,O'Riley,O'Riley,a,,,55,0,0,0,0,1.7,,,10,10,87,1,0,1,0,0,0,0,0,0,0,2,24,45.8,44.3,25.0,11.5,10.0,1.8,1.8,10.0,2.0,2.0,100154,19583,100154,19583
165,516211,6,36,3,Abdallah,Sima,Sima,a,,,55,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,118,457,118,457
166,509416,6,36,3,Yasin,Ayari,Ayari,a,,,50,0,0,0,0,0.2,,,3,3,90,0,0,0,1,0,0,0,0,0,0,1,20,7.2,3.2,2.0,1.2,3.0,0.6,0.6,3.0,1.5,1.5,1350,2453,1350,2453
167,535301,6,36,3,Carlos,Baleba,Baleba,a,,,50,0,0,0,0,4.6,,,3,3,68,0,0,1,0,0,0,0,0,0,0,0,10,4.0,11.9,1.0,1.7,3.0,0.6,0.6,3.0,1.5,1.5,27671,49537,27671,49537
168,536916,6,36,3,Facundo,Buonanotte,Buonanotte,a,,,50,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,211,3643,211,3643
169,514254,6,36,3,Diego,Gómez Amarilla,Gomez,a,,,50,0,0,0,0,0.1,,,0,0,21,0,0,0,1,0,0,0,1,0,0,0,7,7.6,11.3,7.0,2.6,0.0,0.0,0.0,0.0,1.5,1.5,227,889,227,889
170,15157,6,36,3,James,Milner,Milner,a,,,50,0,0,0,0,0.1,,,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,1.0,0.2,0.2,1.0,1.5,1.5,648,1531,648,1531
171,441192,6,36,3,Jeremy,Sarmiento Morante,Sarmiento,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,55,564,55,564
172,549074,6,36,3,Tom,Watson,Watson,a,,2025-08-10T18:00:05.491553Z,50,0,0,0,0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,123,347,123,347
173,467779,6,36,3,Mats,Wieffer,Wieffer,a,,,50,0,0,0,0,0.1,,,4,4,90,0,0,0,1,0,0,0,0,0,0,0,17,24.8,2.8,21.0,4.9,4.0,0.8,0.8,4.0,1.5,1.5,1272,919,1272,919
174,611695,6,36,3,Malick,Yalcouyé,Yalcouye,u,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,612,0,612
175,567121,6,36,3,Joe,Knight,Knight,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,674,1110,674,1110
176,550141,6,36,3,Adrian,Mazilu,Mazilu,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,254,531,254,531
177,513834,6,36,3,Andrew,Moran,Moran,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,475,767,475,767
178,50175,6,36,4,Danny,Welbeck,Welbeck,a,,,65,0,0,0,0,3.7,,,1,1,21,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.6,2.0,0.5,1.0,0.2,0.2,1.0,2.2,2.2,13623,90153,13623,90153
179,487117,6,36,4,Evan,Ferguson,Ferguson,u,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,764,0,764
180,608181,6,36,4,Stefanos,Tzimas,Tzimas,a,,,55,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1241,2929,1241,2929
181,647850,6,36,4,Charalampos,Kostoulas,Kostoulas,a,,,50,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,3267,7304,3267,7304
220,215059,7,8,1,Robert,Lynch Sánchez,Sánchez,a,,,50,0,0,0,0,25.4,,,8,8,90,0,0,1,0,0,0,0,0,0,4,1,31,24.4,0.0,0.0,2.4,8.0,1.6,1.6,8.0,3.6,3.6,136039,78618,136039,78618
221,508479,7,8,1,Filip,Jörgensen,Jörgensen,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,721,2558,721,2558
222,549939,7,8,1,Mike,Penders,Penders,u,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111,0,111
223,471798,7,8,1,Gabriel,Słonina,Slonina,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,622,867,622,867
224,179268,7,8,2,Marc,Cucurella Saseta,Cucurella,a,,,60,0,0,0,0,21.7,,,8,8,90,0,0,1,0,0,0,0,0,0,0,2,34,11.6,15.8,13.0,4.0,8.0,1.3,1.3,8.0,4.5,4.5,283422,77217,283422,77217
225,225796,7,8,2,Reece,James,James,a,,,55,0,0,0,0,5.9,,,5,5,78,0,0,1,0,0,0,0,1,0,0,0,29,17.0,46.6,0.0,6.4,5.0,0.9,0.9,5.0,3.8,3.8,63463,33553,63463,33553
226,180736,7,8,2,Trevoh,Chalobah,Chalobah,a,,,50,0,0,0,0,1.4,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,25,21.4,4.9,4.0,3.0,6.0,1.2,1.2,6.0,3.1,3.1,32641,13208,32641,13208
227,460028,7,8,2,Levi,Samuels Colwill,Colwill,i,Anterior cruciate ligament - Unknown return date,2025-08-08T14:30:04.255160Z,49,-1,1,-1,1,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,14576,161,14576
228,482609,7,8,2,Malo,Gusto,Gusto,a,,,50,0,0,0,0,1.6,,,1,1,11,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.3,1.0,0.2,1.0,0.2,0.2,1.0,3.1,3.1,9669,27375,9669,27375
229,242880,7,8,2,Benoît,Badiashile Mukinayi,B.Badiashile,i,Knock - Unknown return date,2025-08-10T22:00:04.583805Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,651,46,651
230,444463,7,8,2,Wesley,Fofana,Fofana,a,,2025-08-15T10:30:06.840432Z,45,0,0,0,0,0.2,100.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.8,1110,4377,1110,4377
231,574458,7,8,2,Mamadou,Sarr,M.Sarr,u,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.642396Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,912,0,912
232,109646,7,8,2,Tosin,Adarabioyo,Tosin,a,,2025-08-18T08:00:05.503139Z,45,0,0,0,0,1.1,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,7315,23184,7315,23184
233,577016,7,8,2,Josh,Acheampong,Acheampong,a,,,40,0,0,0,0,2.4,,,9,9,90,0,0,1,0,0,0,0,0,0,0,3,35,16.2,2.3,10.0,2.9,9.0,2.2,2.2,9.0,1.5,1.5,180218,24015,180218,24015
234,622758,7,8,2,Aarón,Anselmino,Anselmino,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,510,1490,510,1490
235,244851,7,8,3,Cole,Palmer,Palmer,a,,,105,0,0,0,0,59.0,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,10,4.8,16.9,23.0,4.5,3.0,0.3,0.3,3.0,3.6,3.6,97622,319816,97622,319816
236,247632,7,8,3,Pedro,Lomba Neto,Neto,a,,,70,0,0,0,0,3.6,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,18,13.8,37.7,10.0,6.2,3.0,0.4,0.4,3.0,2.8,2.8,20893,46627,20893,46627
237,448047,7,8,3,Enzo,Fernández,Enzo,a,,,65,0,0,0,0,3.4,,,3,3,78,0,0,1,0,0,0,0,0,0,0,0,11,3.6,16.5,2.0,2.2,3.0,0.5,0.5,3.0,2.7,2.7,15157,50016,15157,50016
238,624773,7,8,3,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,a,,,65,0,0,0,0,1.5,,,0,0,36,0,0,0,0,0,0,0,1,0,0,0,-3,1.2,4.9,8.0,1.4,0.0,0.0,0.0,0.0,2.7,2.7,14095,36867,14095,36867
239,463936,7,8,3,Jamie,Bynoe-Gittens,Gittens,a,,,65,0,0,0,0,0.3,,,1,1,53,0,0,0,0,0,0,0,0,0,0,0,2,7.2,22.8,8.0,3.8,1.0,0.2,0.2,1.0,2.7,2.7,2279,6462,2279,6462
240,213198,7,8,3,Christopher,Nkunku,Nkunku,a,,,60,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,1611,5453,1611,5453
241,486672,7,8,3,Moisés,Caicedo Corozo,Caicedo,a,,,55,0,0,0,0,5.5,,,5,5,90,0,0,1,0,0,0,0,0,0,0,0,18,31.2,3.9,2.0,3.7,5.0,0.9,0.9,5.0,2.5,2.5,43077,58320,43077,58320
243,550615,7,8,3,Tyrique,George,George,a,,,50,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,390,909,390,909
244,514356,7,8,3,Roméo,Lavia,Lavia,i,Muscle injury - Unknown return date,2025-08-10T22:00:04.594276Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,908,32,908
245,465920,7,8,3,Mykhailo,Mudryk,Mudryk,s,Suspended - unknown return date,2025-07-21T10:00:04.824210Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,192,99,192
246,532605,7,8,3,Andrey,Nascimento dos Santos,Andrey Santos,a,,,45,0,0,0,0,0.3,,,1,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.3,21.0,2.2,1.0,0.2,0.2,1.0,1.5,1.5,6330,5125,6330,5125
247,491007,7,8,3,Dário,Luís Essugo,D.Essugo,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,491,794,491,794
248,611134,7,8,3,Kendry,Páez Andrade,Paez,u,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.664358Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,404,0,404
249,475168,7,8,4,João Pedro,Junqueira de Jesus,João Pedro,a,,,75,0,0,0,0,51.8,,,2,2,72,0,0,1,0,0,0,0,0,0,0,0,3,0.0,5.1,16.0,1.9,2.0,0.3,0.3,2.0,2.9,2.9,144875,385088,144875,385088
250,463034,7,8,4,Liam,Delap,Delap,a,,,65,0,0,0,0,3.6,,,1,1,17,0,0,0,0,0,0,0,0,0,0,0,4,5.4,1.3,19.0,2.6,1.0,0.2,0.2,1.0,2.7,2.7,15916,65676,15916,65676
251,517052,7,8,4,Nicolas,Jackson,N.Jackson,a,,2025-07-21T10:00:04.843234Z,65,0,0,0,0,0.2,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2704,1453,2704,1453
672,551210,7,8,2,Jorrel,Hato,Hato,a,,,50,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,1932,6215,1932,6215
253,172649,8,31,1,Dean,Henderson,Henderson,a,,,50,0,0,0,0,7.3,,,6,6,90,0,0,1,0,0,0,0,0,0,2,0,27,22.4,10.0,0.0,3.2,6.0,1.2,1.2,6.0,3.1,2.6,35874,28476,35874,28476
254,121709,8,31,1,Walter,Benítez,Benitez,a,,,40,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1833,2138,1833,2138
255,169593,8,31,1,Remi,Matthews,Matthews,a,,,40,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,373,579,373,579
256,247348,8,31,2,Daniel,Muñoz Mejía,Muñoz,a,,,55,0,0,0,0,8.7,,,5,5,90,0,0,1,0,0,0,0,1,0,0,0,17,10.0,0.4,6.0,1.6,5.0,0.9,0.9,5.0,3.3,2.8,67633,45524,67633,45524
257,437499,8,31,2,Maxence,Lacroix,Lacroix,a,,,50,0,0,0,0,1.4,,,8,8,90,0,0,1,0,0,0,0,0,0,0,0,25,30.8,0.1,0.0,3.1,8.0,1.6,1.6,8.0,2.6,2.1,28970,11280,28970,11280
258,244723,8,31,2,Tyrick,Mitchell,Mitchell,a,,,50,0,0,0,0,1.7,,,9,9,90,0,0,1,0,0,0,0,0,0,0,1,31,26.0,0.3,0.0,2.6,9.0,1.8,1.8,9.0,2.6,2.1,43203,11695,43203,11695
259,218364,8,31,2,Borna,Sosa,Sosa,a,,,50,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.1,802,1832,802,1832
260,209036,8,31,2,Marc,Guéhi,Guéhi,a,,,45,0,0,0,0,13.2,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,22,13.8,10.0,2.0,2.6,6.0,1.3,1.3,6.0,1.9,1.4,126900,50384,126900,50384
261,427623,8,31,2,Chris,Richards,Richards,a,,,45,0,0,0,0,1.6,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,24,21.8,0.0,4.0,2.6,6.0,1.3,1.3,6.0,1.9,1.4,24113,10708,24113,10708
262,515621,8,31,2,Chadi,Riad Dnanou,Chadi Riad,i,Knee injury - Unknown return date,2025-07-21T10:00:04.863209Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,116,69,116
263,57328,8,31,2,Nathaniel,Clyne,Clyne,a,,,40,0,0,0,0,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2057,5393,2057,5393
264,156074,8,31,2,Rob,Holding,Holding,u,Has joined Colorado Rapids permanently.,2025-08-11T01:12:01.613357Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1349,0,1349
265,590012,8,31,2,Caleb,Kporha,Kporha,i,Back injury - Unknown return date,2025-08-10T22:30:04.775923Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,579,62,579
266,232413,8,31,3,Eberechi,Eze,Eze,a,,,75,0,0,0,0,10.5,,,3,3,83,0,0,1,0,0,0,0,0,0,0,0,10,7.2,2.6,26.0,3.6,3.0,0.4,0.4,3.0,2.5,2.0,90960,138510,90960,138510
267,232185,8,31,3,Ismaïla,Sarr,Sarr,a,,,65,0,0,0,0,4.6,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,16,10.0,15.5,0.0,2.6,3.0,0.5,0.5,3.0,2.2,1.7,23892,57821,23892,57821
268,438464,8,31,3,Cheick,Doucouré,Doucouré,i,Knee injury - Unknown return date,2025-07-21T10:00:04.882113Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,94,28,94
269,606921,8,31,3,Romain,Esse,Esse,a,,,50,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1660,4029,1660,4029
270,108413,8,31,3,Will,Hughes,Hughes,a,,,50,0,0,0,0,0.1,,,2,2,69,0,0,1,0,0,0,0,1,0,0,0,7,14.4,0.1,0.0,1.5,2.0,0.4,0.4,2.0,1.5,1.0,769,1271,769,1271
271,209400,8,31,3,Daichi,Kamada,Kamada,i,Knee injury - Expected back 24 Aug,2025-08-10T22:30:04.831701Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,554,35,554
272,152551,8,31,3,Jefferson,Lerma Solís,Lerma,a,,,50,0,0,0,0,0.1,,,1,1,20,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.0,2.0,0.4,1.0,0.2,0.2,1.0,1.5,1.0,192,788,192,788
273,496221,8,31,3,Adam,Wharton,Wharton,a,,,50,0,0,0,0,0.6,,,3,3,90,0,0,1,0,0,0,0,0,0,0,0,14,14.6,22.3,0.0,3.7,3.0,0.6,0.6,3.0,1.5,1.0,6683,6181,6683,6181
274,579075,8,31,3,Asher,Agbinone,Agbinone,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,396,717,396,717
275,466117,8,31,3,Naouirou,Ahamada,Ahamada,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,318,537,318,537
276,489706,8,31,3,Justin,Devenny,Devenny,a,,,45,0,0,0,0,1.7,,,1,1,6,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.0,2.0,0.5,1.0,0.2,0.2,1.0,1.0,0.5,6368,16564,6368,16564
277,450535,8,31,3,Malcolm,Ebiowei,Ebiowei,u,Has joined Blackpool permanently.,2025-08-11T01:12:01.633662Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,281,0,281
278,450542,8,31,3,Jesurun,Rak-Sakyi,J.Rak-Sakyi,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,470,863,470,863
279,536694,8,31,3,Matheus,França de Oliveira,M.França,i,Muscle injury - Expected back 24 Aug,2025-08-10T22:30:04.849181Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,438,48,438
280,531989,8,31,3,David,Ozoh,Ozoh,u,Has joined Derby County on loan for the rest of the season.,2025-07-30T14:07:45.618291Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,0,67
281,530318,8,31,3,Kaden,Rodney,Rodney,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,326,545,326,545
282,574398,8,31,3,Franco,Umeh-Chibueze,Umeh,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,190,372,190,372
283,231747,8,31,4,Jean-Philippe,Mateta,Mateta,a,,,75,0,0,0,0,8.8,,,1,1,90,0,0,1,0,0,0,0,1,0,0,0,7,16.0,0.8,26.0,4.3,1.0,0.1,0.1,1.0,2.4,1.9,68494,97395,68494,97395
284,205533,8,31,4,Eddie,Nketiah,Nketiah,i,Hamstring injury - Expected back 18 Oct,2025-08-10T22:30:04.865817Z,55,0,0,0,0,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,13244,349,13244
285,199670,8,31,4,Odsonne,Édouard,Édouard,a,,,50,0,0,0,0,0.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,5299,12686,5299,12686
286,576980,8,31,4,Zach,Marsh,Marsh,a,,,45,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2017,3357,2017,3357
