element,web_name_x,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type,fixture,opponent_team_x,kickoff_time_x,web_name_y,name,opponent_team_y,kickoff_time_y,kickoff_time
424,Bobb,Man City,MID,1,90,6,0,1,1,0,0,0,0,0,0,0,0,25,24.6,25.4,8.0,5.8,0,4,0,4,1,0.0,0.07,0.07,0.56,False,13,3,7,20,2025-08-16T16:30:00Z,Bobb,Oscar Bobb,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
425,Echeverri,Man City,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,13,3,7,20,2025-08-16T16:30:00Z,Echeverri,Claudio Echeverri,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
426,McAtee,Nott'm Forest,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,3,7,20,2025-08-16T16:30:00Z,McAtee,James McAtee,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
427,Reijnders,Man City,MID,1,90,10,1,1,1,0,0,0,0,1,0,0,0,31,49.8,23.7,28.0,10.2,1,1,1,3,1,0.2,0.14,0.34,0.56,True,13,3,7,20,2025-08-16T16:30:00Z,Reijnders,Tijjani Reijnders,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
428,Nypan,Man City,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,13,3,7,20,2025-08-16T16:30:00Z,Nypan,Sverre Nypan,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
429,Phillips,Man City,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,13,3,7,20,2025-08-16T16:30:00Z,Phillips,Kalvin Phillips,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
430,Haaland,Man City,FWD,1,72,13,2,0,1,0,0,0,0,0,0,0,3,49,58.0,0.3,71.0,12.9,0,1,1,2,1,1.99,0.0,1.99,0.35,True,13,4,7,20,2025-08-16T16:30:00Z,Haaland,Erling Haaland,20,2025-08-16T16:30:00Z,2025-08-16T16:30:00Z
431,Bayindir,Man Utd,GK,1,90,2,0,0,0,1,0,0,0,0,0,2,0,11,13.4,0.0,0.0,1.3,1,10,0,0,1,0.0,0.0,0.0,1.31,False,14,1,9,1,2025-08-17T15:30:00Z,Bayindir,Altay Bayındır,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
432,Onana,Man Utd,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,1,9,1,2025-08-17T15:30:00Z,Onana,André Onana,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
433,Harrison,Man Utd,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,1,9,1,2025-08-17T15:30:00Z,Harrison,Elyh Harrison,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
434,Heaton,Man Utd,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,1,9,1,2025-08-17T15:30:00Z,Heaton,Tom Heaton,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
435,Mee,Man Utd,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,1,9,1,2025-08-17T15:30:00Z,Mee,Dermot Mee,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
436,De Ligt,Man Utd,DEF,1,90,4,0,0,0,1,0,0,0,0,0,0,0,16,33.4,16.0,26.0,7.5,8,4,2,10,1,0.21,0.06,0.27,1.31,False,14,2,9,1,2025-08-17T15:30:00Z,De Ligt,Matthijs de Ligt,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
437,Martinez,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,Martinez,Lisandro Martínez,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
438,Mazraoui,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,Mazraoui,Noussair Mazraoui,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
439,D.Leon,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,D.Leon,Diego León Blanco,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
440,Dalot,Man Utd,DEF,1,54,1,0,0,0,1,0,0,0,0,0,0,0,2,6.8,14.1,2.0,2.3,3,2,1,4,1,0.0,0.15,0.15,1.03,False,14,2,9,1,2025-08-17T15:30:00Z,Dalot,Diogo Dalot Teixeira,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
441,Dorgu,Man Utd,DEF,1,90,1,0,0,0,1,0,0,0,1,0,0,0,4,9.0,2.8,8.0,2.0,1,2,4,5,1,0.04,0.02,0.06,1.31,False,14,2,9,1,2025-08-17T15:30:00Z,Dorgu,Patrick Dorgu,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
442,Maguire,Man Utd,DEF,1,10,1,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.5,0.0,0.6,3,0,0,3,0,0.0,0.0,0.0,0.21,False,14,2,9,1,2025-08-17T15:30:00Z,Maguire,Harry Maguire,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
443,Shaw,Man Utd,DEF,1,79,2,0,0,0,1,0,0,0,0,0,0,0,7,11.2,12.5,0.0,2.4,1,5,3,4,1,0.0,0.02,0.02,1.1,False,14,2,9,1,2025-08-17T15:30:00Z,Shaw,Luke Shaw,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
444,Yoro,Man Utd,DEF,1,90,4,0,0,0,1,0,0,0,0,0,0,0,11,18.2,2.6,0.0,2.1,10,4,1,11,1,0.0,0.01,0.01,1.31,False,14,2,9,1,2025-08-17T15:30:00Z,Yoro,Leny Yoro,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
445,Amass,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,Amass,Harry Amass,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
446,Fredricson,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,Fredricson,Tyler Fredricson,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
447,Heaven,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,Heaven,Ayden Heaven,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
448,Malacia,Man Utd,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,2,9,1,2025-08-17T15:30:00Z,Malacia,Tyrell Malacia,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
449,B.Fernandes,Man Utd,MID,1,90,2,0,0,0,1,0,0,0,0,0,0,0,19,25.2,65.3,9.0,10.0,2,6,3,11,1,0.15,0.3,0.45,1.31,False,14,3,9,1,2025-08-17T15:30:00Z,B.Fernandes,Bruno Borges Fernandes,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
450,Cunha,Man Utd,MID,1,90,2,0,0,0,1,0,0,0,0,0,0,0,16,17.8,13.3,50.0,8.1,0,2,1,3,1,0.4,0.05,0.45,1.31,False,14,3,9,1,2025-08-17T15:30:00Z,Cunha,Matheus Santos Carneiro da Cunha,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
451,Rashford,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Rashford,Marcus Rashford,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
452,Amad,Man Utd,MID,1,35,1,0,0,0,0,0,0,0,0,0,0,0,12,13.4,12.3,19.0,4.5,0,1,3,4,0,0.03,0.04,0.07,0.27,False,14,3,9,1,2025-08-17T15:30:00Z,Amad,Amad Diallo,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
453,Garnacho,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Garnacho,Alejandro Garnacho Ferreyra,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
454,Antony,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Antony,Antony dos Santos,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
455,Mount,Man Utd,MID,1,64,2,0,0,0,1,0,0,0,0,0,0,0,9,7.0,25.1,18.0,5.0,0,2,1,3,1,0.12,0.15,0.27,1.1,False,14,3,9,1,2025-08-17T15:30:00Z,Mount,Mason Mount,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
456,Sancho,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Sancho,Jadon Sancho,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
457,Casemiro,Man Utd,MID,1,64,2,0,0,0,1,0,0,0,0,0,0,0,15,9.2,11.6,0.0,2.1,0,2,3,5,1,0.0,0.02,0.02,1.1,False,14,3,9,1,2025-08-17T15:30:00Z,Casemiro,Carlos Henrique Casimiro,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
458,Mainoo,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Mainoo,Kobbie Mainoo,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
459,Ugarte,Man Utd,MID,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.4,1.0,1.2,0,1,0,1,0,0.03,0.01,0.04,0.21,False,14,3,9,1,2025-08-17T15:30:00Z,Ugarte,Manuel Ugarte Ribeiro,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
460,Collyer,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Collyer,Toby Collyer,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
461,Fitzgerald,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Fitzgerald,Jayce Fitzgerald,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
462,J.Fletcher,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,J.Fletcher,Jack Fletcher,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
463,Kone,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Kone,Sékou Koné,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
464,Moorhouse,Man Utd,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,3,9,1,2025-08-17T15:30:00Z,Moorhouse,Jack Moorhouse,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
465,Højlund,Man Utd,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,4,9,1,2025-08-17T15:30:00Z,Højlund,Rasmus Højlund,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
466,Zirkzee,Man Utd,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,4,9,1,2025-08-17T15:30:00Z,Zirkzee,Joshua Zirkzee,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
467,Obi,Man Utd,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,4,9,1,2025-08-17T15:30:00Z,Obi,Chido Obi,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
468,Wheatley,Man Utd,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,14,4,9,1,2025-08-17T15:30:00Z,Wheatley,Ethan Wheatley,1,2025-08-17T15:30:00Z,2025-08-17T15:30:00Z
469,Pope,Newcastle,GK,1,90,9,0,0,1,0,0,0,0,0,0,3,2,32,27.0,0.0,0.0,2.7,1,16,0,0,1,0.0,0.0,0.0,0.2,False,15,1,2,2,2025-08-16T11:30:00Z,Pope,Nick Pope,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
470,Dúbravka,Burnley,GK,1,90,2,0,0,0,3,0,0,0,0,0,3,0,5,25.6,0.0,0.0,2.6,0,6,0,0,1,0.0,0.0,0.0,2.32,False,3,1,6,18,2025-08-16T14:00:00Z,Dúbravka,Martin Dúbravka,18,2025-08-16T14:00:00Z,2025-08-16T14:00:00Z
471,Gillespie,Newcastle,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,1,2,2,2025-08-16T11:30:00Z,Gillespie,Mark Gillespie,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
472,Odysseas,Newcastle,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,1,2,2,2025-08-16T11:30:00Z,Odysseas,Odysseas Vlachodimos,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
473,Hall,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Hall,Lewis Hall,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
474,Schär,Newcastle,DEF,1,90,8,0,0,1,0,0,0,0,0,0,0,0,26,13.8,1.9,4.0,2.0,10,5,1,11,1,0.04,0.03,0.07,0.2,False,15,2,2,2,2025-08-16T11:30:00Z,Schär,Fabian Schär,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
475,Botman,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Botman,Sven Botman,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
476,Burn,Newcastle,DEF,1,90,9,0,0,1,0,0,0,0,0,0,0,1,30,18.6,1.2,2.0,2.2,10,5,1,11,1,0.0,0.01,0.01,0.2,False,15,2,2,2,2025-08-16T11:30:00Z,Burn,Dan Burn,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
477,Livramento,Newcastle,DEF,1,90,9,0,0,1,0,0,0,0,0,0,0,3,33,18.0,25.4,4.0,4.7,3,5,2,5,1,0.0,0.03,0.03,0.2,False,15,2,2,2,2025-08-16T11:30:00Z,Livramento,Tino Livramento,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
478,Trippier,Newcastle,DEF,1,90,6,0,0,1,0,0,0,0,0,0,0,0,26,9.8,22.5,0.0,3.2,4,4,0,4,1,0.0,0.06,0.06,0.2,False,15,2,2,2,2025-08-16T11:30:00Z,Trippier,Kieran Trippier,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
479,Krafth,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Krafth,Emil Krafth,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
480,Lascelles,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Lascelles,Jamaal Lascelles,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
481,A.Murphy,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,A.Murphy,Alex Murphy,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
482,Ashby,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Ashby,Harrison Ashby,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
483,Pivas,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Pivas,Miodrag Pivaš,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
484,Targett,Newcastle,DEF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,2,2,2,2025-08-16T11:30:00Z,Targett,Matt Targett,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
485,Gordon,Newcastle,MID,1,90,3,0,0,1,0,0,0,0,0,0,0,0,4,5.4,13.0,41.0,5.9,0,4,0,4,1,0.55,0.03,0.58,0.2,False,15,3,2,2,2025-08-16T11:30:00Z,Gordon,Anthony Gordon,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
486,Elanga,Newcastle,MID,1,77,3,0,0,1,0,0,0,0,0,0,0,0,10,8.6,29.8,27.0,6.5,0,3,0,3,1,0.57,0.06,0.63,0.17,False,15,3,2,2,2025-08-16T11:30:00Z,Elanga,Anthony Elanga,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
487,Barnes,Newcastle,MID,1,89,3,0,0,1,0,0,0,0,0,0,0,0,15,12.8,56.8,25.0,9.5,1,3,0,4,1,0.23,0.33,0.56,0.2,False,15,3,2,2,2025-08-16T11:30:00Z,Barnes,Harvey Barnes,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
488,Bruno G.,Newcastle,MID,1,90,3,0,0,1,0,0,0,0,0,0,0,0,11,7.6,22.6,2.0,3.2,1,5,2,8,1,0.0,0.1,0.1,0.2,False,15,3,2,2,2025-08-16T11:30:00Z,Bruno G.,Bruno Guimarães Rodriguez Moura,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
489,J.Murphy,Newcastle,MID,1,12,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.3,4.0,0.6,0,2,0,2,0,0.0,0.01,0.01,0.03,False,15,3,2,2,2025-08-16T11:30:00Z,J.Murphy,Jacob Murphy,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
490,Joelinton,Newcastle,MID,1,82,2,0,0,1,0,0,0,0,1,0,0,0,7,4.4,4.2,6.0,1.5,2,5,2,9,1,0.0,0.02,0.02,0.17,False,15,3,2,2,2025-08-16T11:30:00Z,Joelinton,Joelinton Cássio Apolinário de Lira,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
491,Tonali,Newcastle,MID,1,90,3,0,0,1,0,0,0,0,0,0,0,0,20,13.8,29.2,0.0,4.3,2,5,2,9,1,0.0,0.18,0.18,0.2,False,15,3,2,2,2025-08-16T11:30:00Z,Tonali,Sandro Tonali,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
492,Antoñito C.,Newcastle,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,3,2,2,2025-08-16T11:30:00Z,Antoñito C.,Antoñito Cordero Campillo,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
493,Longstaff,Leeds,MID,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,False,11,3,10,9,2025-08-18T19:00:00Z,Longstaff,Sean Longstaff,9,2025-08-18T19:00:00Z,2025-08-18T19:00:00Z
494,Willock,Newcastle,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,3,2,2,2025-08-16T11:30:00Z,Willock,Joe Willock,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
495,Hayden,Newcastle,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,3,2,2,2025-08-16T11:30:00Z,Hayden,Isaac Hayden,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
496,Kuol,Newcastle,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,3,2,2,2025-08-16T11:30:00Z,Kuol,Garang Kuol,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
497,L.Miley,Newcastle,MID,1,7,1,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.0,2.0,1.6,0,1,0,1,0,0.0,0.01,0.01,0.03,False,15,3,2,2,2025-08-16T11:30:00Z,L.Miley,Lewis Miley,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
498,White,Newcastle,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,3,2,2,2025-08-16T11:30:00Z,White,Joe White,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
499,Isak,Newcastle,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,4,2,2,2025-08-16T11:30:00Z,Isak,Alexander Isak,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
500,Osula,Newcastle,FWD,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,7.0,0.7,0,0,0,0,0,0.03,0.02,0.05,0.0,False,15,4,2,2,2025-08-16T11:30:00Z,Osula,William Osula,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
501,Neave,Newcastle,FWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,15,4,2,2,2025-08-16T11:30:00Z,Neave,Sean Neave,2,2025-08-16T11:30:00Z,2025-08-16T11:30:00Z
502,Sels,Nott'm Forest,GK,1,90,2,0,0,0,1,0,0,0,0,0,2,0,9,14.6,0.0,0.0,1.5,0,7,0,0,1,0.0,0.0,0.0,1.5,False,16,1,4,5,2025-08-17T13:00:00Z,Sels,Matz Sels,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
503,C.Miguel,Nott'm Forest,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,1,4,5,2025-08-17T13:00:00Z,C.Miguel,Carlos Miguel dos Santos Pereira,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
504,Turner,Nott'm Forest,GK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,16,1,4,5,2025-08-17T13:00:00Z,Turner,Matt Turner,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
505,Milenković,Nott'm Forest,DEF,1,90,2,0,0,0,1,0,0,0,0,0,0,0,5,17.2,0.5,0.0,1.8,7,2,1,8,1,0.0,0.0,0.0,1.5,False,16,2,4,5,2025-08-17T13:00:00Z,Milenković,Nikola Milenković,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
506,Murillo,Nott'm Forest,DEF,1,90,2,0,0,0,1,0,0,0,0,0,0,0,12,11.8,1.6,0.0,1.3,5,6,0,5,1,0.0,0.02,0.02,1.5,False,16,2,4,5,2025-08-17T13:00:00Z,Murillo,Murillo Costa dos Santos,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
507,Aina,Nott'm Forest,DEF,1,90,4,0,0,0,1,0,0,0,0,0,0,0,15,27.2,16.1,2.0,4.5,9,8,3,12,1,0.0,0.04,0.04,1.5,False,16,2,4,5,2025-08-17T13:00:00Z,Aina,Ola Aina,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
508,N.Williams,Nott'm Forest,DEF,1,90,1,0,0,0,1,0,0,0,1,0,0,0,10,19.0,28.8,2.0,5.0,4,2,2,6,1,0.0,0.09,0.09,1.5,False,16,2,4,5,2025-08-17T13:00:00Z,N.Williams,Neco Williams,5,2025-08-17T13:00:00Z,2025-08-17T13:00:00Z
