element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
144,Coppola,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
145,De Cuyper,Brighton,DEF,21,90,1,0,0,0,1,0,0,0,1,0,0,0,5,7.8,15.3,2.0,2.5,2,2,3,5,1,0.00,0.01,0.01,2.55,False,6,2
146,Dunk,Brighton,DEF,21,90,3,0,0,0,1,0,0,0,1,0,0,0,8,33.0,0.6,0.0,3.4,9,4,3,12,1,0.00,0.00,0.00,2.55,False,6,2
147,Estupiñan,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
148,F.Kadıoğlu,Brighton,DEF,21,90,2,0,0,0,1,0,0,0,0,0,0,0,15,18.8,6.8,17.0,4.3,2,5,3,5,1,0.21,0.02,0.23,2.55,False,6,2
149,Igor,West Ham,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,19,2
150,Lamptey,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
151,Van Hecke,Brighton,DEF,21,90,3,0,0,0,1,0,0,0,1,0,0,0,9,22.8,0.0,4.0,2.7,14,3,1,15,1,0.01,0.00,0.01,2.55,False,6,2
152,Veltman,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
153,Webster,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
154,Cashin,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
155,Slater,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
156,Tasker,Brighton,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
157,Mitoma,Brighton,MID,21,82,8,1,0,0,1,0,0,0,1,0,0,2,22,37.8,12.0,18.0,6.8,4,5,1,10,1,0.27,0.59,0.86,1.91,False,6,3
158,Georginio,Brighton,MID,21,76,2,0,0,0,1,0,0,0,0,0,0,0,7,9.0,15.1,6.0,3.0,1,2,3,6,1,0.00,0.10,0.10,1.58,False,6,3
159,March,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
160,Minteh,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
161,Enciso,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
162,Gruda,Brighton,MID,21,13,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.3,2.0,0.3,0,0,0,0,0,0.00,0.00,0.00,0.97,False,6,3
163,Hinshelwood,Brighton,MID,21,90,5,0,0,0,1,0,0,0,0,0,0,1,20,23.4,3.6,0.0,2.7,7,4,3,14,1,0.00,0.16,0.16,2.55,False,6,3
164,O'Riley,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
165,Sima,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
166,Ayari,Brighton,MID,21,82,5,0,1,0,1,0,0,0,0,0,0,0,18,23.0,14.0,0.0,3.7,3,4,2,9,1,0.00,0.01,0.01,1.91,False,6,3
167,Baleba,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
168,Buonanotte,Leeds,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,11,3
169,Gomez,Brighton,MID,21,76,2,0,0,0,1,0,0,0,0,0,0,0,5,0.0,27.5,9.0,3.5,3,4,1,8,1,0.58,0.32,0.90,1.58,False,6,3
170,Milner,Brighton,MID,21,7,1,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.1,0.0,0.3,0,2,1,3,0,0.00,0.00,0.00,0.64,False,6,3
171,Sarmiento,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
172,Watson,Brighton,MID,21,7,0,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,0,2,0,2,0,0.00,0.00,0.00,0.64,False,6,3
173,Wieffer,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
174,Yalcouye,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
175,Knight,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
176,Mazilu,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
177,Moran,Brighton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
178,Welbeck,Brighton,FWD,21,13,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.1,0,0,0,0,0,0.00,0.01,0.01,0.97,False,6,4
179,Ferguson,Brighton,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
180,Tzimas,Brighton,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
181,Kostoulas,Brighton,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
182,Trafford,Man City,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,13,1
183,Weiss,Burnley,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
184,Green,Burnley,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
185,Hladký,Burnley,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
186,Roberts,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
187,Walker,Burnley,DEF,21,90,1,0,0,0,2,0,0,0,0,0,0,0,-1,6.0,1.6,0.0,0.8,4,0,0,4,1,0.00,0.01,0.01,2.55,False,3,2
188,Delcroix,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
189,Dodgson,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
190,Ekdal,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
191,Estève,Burnley,DEF,21,90,3,0,0,0,2,0,0,0,0,0,0,0,17,32.4,0.1,0.0,3.3,9,6,3,12,1,0.00,0.00,0.00,2.55,False,3,2
192,Hartman,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
193,Humphreys,Burnley,DEF,21,90,6,0,1,0,2,0,0,0,0,0,0,0,25,25.0,11.8,4.0,4.1,9,3,1,10,1,0.00,0.01,0.01,2.55,False,3,2
194,Jordan,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
195,Lucas Pires,Burnley,DEF,21,90,1,0,0,0,2,0,0,0,0,0,0,0,-1,3.8,3.5,6.0,1.3,1,6,1,2,1,0.03,0.01,0.04,2.55,False,3,2
196,Sambo,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
197,Sonne,Burnley,DEF,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.02,False,3,2
198,Tuanzebe,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
199,Worrall,Burnley,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
200,Anthony,Burnley,MID,21,32,6,1,0,0,1,0,0,0,0,0,0,0,28,38.6,13.8,22.0,7.4,0,3,1,4,0,0.07,0.01,0.08,0.84,False,3,3
201,Benson,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
202,Bruun Larsen,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
203,Boateng,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
204,Churlinov,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
205,Cullen,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
206,Edwards,Burnley,MID,21,90,5,0,1,0,2,0,0,0,0,0,0,0,26,28.4,34.9,7.0,7.0,1,3,1,5,1,0.09,0.03,0.12,2.53,False,3,3
207,Hannibal,Burnley,MID,21,57,0,0,0,0,1,0,0,0,1,0,0,0,-2,2.2,12.9,5.0,2.0,1,1,0,2,1,0.03,0.02,0.05,1.70,False,3,3
208,Koleosho,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
209,Laurent,Burnley,MID,21,90,4,0,0,0,2,0,0,0,0,0,0,0,17,23.8,1.4,0.0,2.5,3,6,5,14,1,0.00,0.01,0.01,2.55,False,3,3
210,Tchaouna,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
211,A.Ramsey,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
212,Adewumi,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
213,Banel,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
214,Trésor,Burnley,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
215,Flemming,Burnley,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
216,Amdouni,Burnley,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
217,Foster,Burnley,FWD,21,14,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,0.3,0.0,0.3,0,0,2,2,0,0.00,0.00,0.00,0.55,False,3,4
218,Barnes,Burnley,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
219,Obafemi,Burnley,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
220,Sánchez,Chelsea,GK,21,90,2,0,0,0,2,0,0,0,0,0,3,0,9,20.4,0.0,0.0,2.0,2,10,0,0,1,0.00,0.00,0.00,1.20,False,7,1
221,Jörgensen,Chelsea,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
222,Penders,Chelsea,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
223,Slonina,Chelsea,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
224,Cucurella,Chelsea,DEF,21,21,-3,0,0,0,2,0,0,0,0,1,0,0,-14,0.0,0.5,0.0,0.0,0,1,0,0,1,0.00,0.00,0.00,0.21,False,7,2
225,James,Chelsea,DEF,21,25,1,0,0,0,1,0,0,0,0,0,0,0,2,18.4,14.3,2.0,3.5,5,2,0,5,0,0.00,0.01,0.01,0.57,False,7,2
226,Chalobah,Chelsea,DEF,21,90,3,0,0,0,2,0,0,0,0,0,0,0,11,30.4,0.9,0.0,3.1,11,4,1,12,1,0.00,0.00,0.00,1.20,False,7,2
227,Colwill,Chelsea,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
228,Gusto,Chelsea,DEF,21,75,2,0,0,0,1,0,0,0,0,0,0,0,11,7.8,12.5,4.0,2.4,1,6,1,2,1,0.00,0.06,0.06,0.62,False,7,2
229,B.Badiashile,Chelsea,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
230,Fofana,Chelsea,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
231,M.Sarr,Chelsea,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
232,Tosin,Chelsea,DEF,21,90,0,0,0,0,2,0,0,0,1,0,0,0,9,23.0,14.2,0.0,3.7,8,0,0,8,1,0.00,0.18,0.18,1.20,False,7,2
233,Acheampong,Chelsea,DEF,21,14,1,0,0,0,1,0,0,0,0,0,0,0,0,4.6,15.1,0.0,2.0,0,1,0,0,0,0.00,0.04,0.04,0.57,False,7,2
234,Anselmino,Chelsea,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
235,Palmer,Chelsea,MID,21,74,1,0,0,0,1,0,0,0,1,0,0,0,7,11.0,2.9,28.0,4.2,1,4,2,7,1,0.08,0.02,0.10,0.62,False,7,3
236,Neto,Chelsea,MID,21,90,5,0,1,0,2,0,0,0,0,0,0,0,25,10.2,20.3,19.0,5.0,2,1,1,4,1,0.14,0.13,0.27,1.20,False,7,3
237,Enzo,Chelsea,MID,21,64,1,0,0,0,1,0,0,0,1,0,0,0,13,9.2,44.1,4.0,5.7,3,2,0,5,1,0.05,0.29,0.34,0.62,False,7,3
238,Estêvão,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
239,Gittens,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
240,Nkunku,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
241,Caicedo,Chelsea,MID,21,90,4,0,0,0,2,0,0,0,0,0,0,0,22,26.2,6.7,23.0,5.6,4,6,4,14,1,0.21,0.03,0.24,1.20,False,7,3
242,Dewsbury-Hall,Everton,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,9,3
243,George,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
244,Lavia,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
245,Mudryk,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
246,Andrey Santos,Chelsea,MID,21,27,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.9,7.0,1.5,2,3,0,5,1,0.83,0.05,0.88,0.41,False,7,3
247,D.Essugo,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
248,Paez,Chelsea,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
249,João Pedro,Chelsea,FWD,21,15,1,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1.6,0.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.57,False,7,4
250,Delap,Chelsea,FWD,21,90,7,1,0,0,2,0,0,0,0,0,0,1,33,38.6,23.3,60.0,12.2,1,4,0,5,1,0.99,0.04,1.03,1.20,False,7,4
251,N.Jackson,Chelsea,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
252,Marc Guiu,Chelsea,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
253,Henderson,Crystal Palace,GK,21,90,7,0,0,1,0,0,0,0,0,0,4,0,29,25.8,0.0,0.0,2.6,2,8,0,0,1,0.00,0.00,0.00,1.74,False,8,1
254,Benitez,Crystal Palace,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
255,Matthews,Crystal Palace,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
256,Muñoz,Crystal Palace,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
257,Lacroix,Crystal Palace,DEF,21,90,8,0,0,1,0,0,0,0,0,0,0,0,28,20.4,0.4,0.0,2.1,10,2,1,11,1,0.00,0.00,0.00,1.74,False,8,2
258,Mitchell,Crystal Palace,DEF,21,90,5,0,0,1,0,0,0,0,1,0,0,0,20,16.4,16.8,37.0,7.0,3,6,1,4,1,0.26,0.09,0.35,1.74,False,8,2
259,Sosa,Crystal Palace,DEF,21,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.10,False,8,2
260,Guéhi,Crystal Palace,DEF,21,90,6,0,0,1,0,0,0,0,0,0,0,0,27,23.6,3.2,0.0,2.7,5,3,1,6,1,0.00,0.03,0.03,1.74,False,8,2
261,Richards,Crystal Palace,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
262,Chadi Riad,Crystal Palace,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
263,Clyne,Crystal Palace,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
264,Holding,Crystal Palace,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
265,Kporha,Crystal Palace,DEF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
266,Eze,Arsenal,MID,21,12,1,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.3,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.06,False,1,3
267,Sarr,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
268,Doucouré,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
269,Esse,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
270,Hughes,Crystal Palace,MID,21,90,3,0,0,1,0,0,0,0,0,0,0,0,16,14.2,24.3,5.0,4.4,3,4,2,9,1,0.06,0.10,0.16,1.74,False,8,3
271,Kamada,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
272,Lerma,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
273,Wharton,Crystal Palace,MID,21,90,3,0,0,1,0,0,0,0,0,0,0,0,20,23.6,39.1,7.0,7.0,2,3,5,10,1,0.10,0.54,0.64,1.74,False,8,3
274,Agbinone,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
275,Ahamada,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
276,Devenny,Crystal Palace,MID,21,89,3,0,0,1,0,0,0,0,0,0,0,0,3,12.2,13.9,14.0,4.0,4,1,2,7,1,0.23,0.03,0.26,1.64,False,8,3
277,Ebiowei,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
278,J.Rak-Sakyi,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
279,M.França,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
280,Ozoh,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
281,Rodney,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
282,Umeh,Crystal Palace,MID,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
283,Mateta,Crystal Palace,FWD,21,90,2,0,0,1,0,0,0,0,0,0,0,0,4,8.4,0.3,4.0,1.3,3,3,1,7,1,0.00,0.00,0.00,1.74,False,8,4
284,Nketiah,Crystal Palace,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
285,Édouard,Crystal Palace,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
286,Marsh,Crystal Palace,FWD,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
287,Pickford,Everton,GK,21,90,3,0,0,0,1,0,0,0,0,0,3,0,12,23.8,0.0,0.0,2.4,0,7,0,0,1,0.00,0.01,0.01,0.73,False,9,1
288,Travers,Everton,GK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,9,1
