element,web_name,team_name,position,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,in_dreamteam,team,element_type
144,Coppola,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
145,De Cuyper,Brighton,DEF,19,57,0,0,0,0,2,0,0,0,0,0,0,0,0,6.6,17.5,2.0,2.6,1,6,1,2,1,0.06,0.04,0.10,1.66,False,6,2
146,Dunk,Brighton,DEF,19,90,2,0,0,0,2,0,0,0,1,0,0,0,4,16.8,2.5,5.0,2.4,10,4,1,11,1,0.03,0.01,0.04,2.06,False,6,2
147,Estupiñan,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
148,F.Kadıoğlu,Brighton,DEF,19,90,4,0,1,0,2,0,0,0,0,0,0,0,21,24.0,38.1,17.0,7.9,3,9,1,4,1,0.09,0.09,0.18,2.06,False,6,2
149,Igor,West Ham,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,19,2
150,Lamptey,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
151,Van Hecke,Brighton,DEF,19,90,0,0,0,0,2,0,0,0,1,0,0,0,6,17.6,2.6,0.0,2.0,6,4,1,7,1,0.00,0.02,0.02,2.06,False,6,2
152,Veltman,Brighton,DEF,19,90,10,1,0,0,2,0,0,0,0,0,0,1,22,50.8,3.3,35.0,8.9,8,4,3,11,1,0.63,0.01,0.64,2.06,False,6,2
153,Webster,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
154,Cashin,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
155,Slater,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
156,Tasker,Brighton,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,2
157,Mitoma,Brighton,MID,19,32,1,0,0,0,0,0,0,0,0,0,0,0,11,13.0,34.4,29.0,7.6,0,3,0,3,0,0.08,0.04,0.12,0.40,False,6,3
158,Georginio,Brighton,MID,19,18,1,0,0,0,0,0,0,0,0,0,0,0,9,6.6,0.7,21.0,2.8,0,3,1,4,0,0.15,0.01,0.16,0.27,False,6,3
159,March,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
160,Minteh,Brighton,MID,19,57,4,0,1,0,2,0,0,0,0,0,0,0,11,5.6,3.8,23.0,3.2,3,3,0,6,1,0.05,0.01,0.06,1.66,False,6,3
161,Enciso,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
162,Gruda,Brighton,MID,19,32,1,0,0,0,0,0,0,0,0,0,0,0,-1,6.0,12.3,6.0,2.4,1,2,0,3,0,0.00,0.08,0.08,0.40,False,6,3
163,Hinshelwood,Brighton,MID,19,18,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.8,2.0,0.4,0,0,0,0,0,0.00,0.00,0.00,0.27,False,6,3
164,O'Riley,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
165,Sima,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
166,Ayari,Brighton,MID,19,90,4,0,0,0,2,0,0,0,0,0,0,0,9,4.4,8.3,8.0,2.1,4,7,3,14,1,0.18,0.02,0.20,2.06,False,6,3
167,Baleba,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
168,Buonanotte,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
169,Gomez,Brighton,MID,19,71,2,0,0,0,2,0,0,0,0,0,0,0,7,3.8,24.1,4.0,3.2,1,3,1,5,1,0.05,0.01,0.06,1.79,False,6,3
170,Milner,Brighton,MID,19,71,1,0,0,0,2,0,0,0,1,0,0,0,3,0.0,5.2,2.0,0.6,2,3,1,6,1,0.02,0.01,0.03,1.79,False,6,3
171,Sarmiento,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
172,Watson,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
173,Wieffer,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
174,Yalcouye,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
175,Knight,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
176,Mazilu,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
177,Moran,Brighton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,3
178,Welbeck,Brighton,FWD,19,82,3,1,0,0,2,0,0,1,1,0,0,0,6,32.0,15.3,25.0,7.2,2,2,0,4,1,1.60,0.04,1.64,1.94,False,6,4
179,Ferguson,Brighton,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
180,Tzimas,Brighton,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,6,4
181,Kostoulas,Brighton,FWD,19,7,0,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.6,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.12,False,6,4
182,Trafford,Man City,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,13,1
183,Weiss,Burnley,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
184,Green,Burnley,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
185,Hladký,Burnley,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,1
186,Roberts,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
187,Walker,Burnley,DEF,19,90,0,0,0,0,3,0,0,0,1,0,0,0,4,21.8,1.8,0.0,2.4,4,5,4,8,1,0.00,0.01,0.01,2.31,False,3,2
188,Delcroix,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
189,Dodgson,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
190,Ekdal,Burnley,DEF,19,90,3,0,0,0,3,0,0,0,0,0,0,0,5,21.2,2.2,4.0,2.7,10,5,1,11,1,0.00,0.01,0.01,2.31,False,3,2
191,Estève,Burnley,DEF,19,14,0,0,0,0,2,0,0,0,0,0,0,0,-8,0.0,0.2,0.0,0.0,0,0,0,0,1,0.00,0.00,0.00,0.98,False,3,2
192,Hartman,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
193,Humphreys,Burnley,DEF,19,75,2,0,0,0,1,0,0,0,0,0,0,0,20,20.2,4.2,4.0,2.8,6,6,0,6,0,0.00,0.08,0.08,1.33,False,3,2
194,Jordan,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
195,Lucas Pires,Burnley,DEF,19,90,1,0,0,0,3,0,0,0,0,0,0,0,3,18.0,43.6,11.0,7.3,4,6,3,7,1,0.12,0.38,0.50,2.31,False,3,2
196,Sambo,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
197,Sonne,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
198,Tuanzebe,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
199,Worrall,Burnley,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,2
200,Anthony,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
201,Benson,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
202,Bruun Larsen,Burnley,MID,19,16,1,0,0,0,1,0,0,0,0,0,0,0,2,1.0,0.1,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.54,False,3,3
203,Boateng,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
204,Churlinov,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
205,Cullen,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
206,Edwards,Burnley,MID,19,90,2,0,0,0,3,0,0,0,0,0,0,0,8,14.0,37.3,35.0,8.6,0,5,1,6,1,0.28,0.10,0.38,2.31,False,3,3
207,Hannibal,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
208,Koleosho,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
209,Laurent,Burnley,MID,19,90,10,1,0,0,3,0,0,0,0,0,0,1,36,63.2,31.3,25.0,12.0,10,3,2,15,1,0.21,0.03,0.24,2.31,False,3,3
210,Tchaouna,Burnley,MID,19,73,2,0,0,0,2,0,0,0,0,0,0,0,2,0.0,15.1,18.0,3.2,0,2,0,2,1,0.33,0.09,0.42,1.77,False,3,3
211,A.Ramsey,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
212,Adewumi,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
213,Banel,Burnley,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,3
214,Trésor,Burnley,MID,19,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.1,0.0,0.0,0,2,0,2,0,0.00,0.00,0.00,0.07,False,3,3
215,Flemming,Burnley,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
216,Amdouni,Burnley,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
217,Foster,Burnley,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
218,Barnes,Burnley,FWD,19,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,7.0,0.7,0,0,0,0,0,0.11,0.00,0.11,0.07,False,3,4
219,Obafemi,Burnley,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,3,4
220,Sánchez,Chelsea,GK,19,90,2,0,0,0,2,0,0,0,0,0,4,0,14,39.4,0.0,0.0,3.9,2,11,0,0,1,0.00,0.00,0.00,3.14,False,7,1
221,Jörgensen,Chelsea,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
222,Penders,Chelsea,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
223,Slonina,Chelsea,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,1
224,Cucurella,Chelsea,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
225,James,Chelsea,DEF,19,45,1,0,0,0,0,0,0,0,0,0,0,0,7,6.8,7.9,0.0,1.5,1,3,2,3,0,0.00,0.03,0.03,0.37,False,7,2
226,Chalobah,Chelsea,DEF,19,90,1,0,0,0,2,0,0,0,0,0,0,0,8,18.4,2.8,9.0,3.0,8,3,0,8,1,0.22,0.02,0.24,3.14,False,7,2
227,Colwill,Chelsea,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
228,Gusto,Chelsea,DEF,19,90,1,0,0,0,2,0,0,0,0,0,0,0,5,10.2,5.7,8.0,2.4,3,2,2,5,1,0.08,0.03,0.11,3.14,False,7,2
229,B.Badiashile,Chelsea,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
230,Fofana,Chelsea,DEF,19,90,3,0,0,0,2,0,0,0,0,0,0,0,16,57.4,3.9,4.0,6.5,18,9,4,22,1,0.00,0.03,0.03,3.14,False,7,2
231,M.Sarr,Chelsea,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
232,Tosin,Chelsea,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
233,Acheampong,Chelsea,DEF,19,45,0,0,0,0,2,0,0,0,0,0,0,0,-3,3.6,1.7,0.0,0.5,1,1,1,2,1,0.00,0.00,0.00,2.77,False,7,2
234,Anselmino,Chelsea,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,2
235,Palmer,Chelsea,MID,19,62,7,1,0,0,2,0,0,0,0,0,0,0,29,43.8,23.8,26.0,9.4,2,3,1,6,1,0.82,0.06,0.88,2.90,False,7,3
236,Neto,Chelsea,MID,19,45,1,0,0,0,0,0,0,0,0,0,0,0,12,11.6,48.3,4.0,6.4,0,0,1,1,0,0.00,0.57,0.57,0.37,False,7,3
237,Enzo,Chelsea,MID,19,90,9,1,0,0,2,0,0,0,0,0,0,2,35,46.4,18.6,36.0,10.1,1,5,3,9,1,0.46,0.07,0.53,3.14,False,7,3
238,Estêvão,Chelsea,MID,19,90,5,0,1,0,2,0,0,0,0,0,0,0,24,11.0,32.6,41.0,8.5,0,3,0,3,1,0.20,0.24,0.44,3.14,False,7,3
239,Gittens,Chelsea,MID,19,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
240,Nkunku,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
241,Caicedo,Chelsea,MID,19,90,1,0,0,0,2,0,0,0,1,0,0,0,15,16.6,29.0,0.0,4.6,3,6,2,11,1,0.00,0.15,0.15,3.14,False,7,3
242,Dewsbury-Hall,Everton,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,9,3
243,George,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
244,Lavia,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
245,Mudryk,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
246,Andrey Santos,Chelsea,MID,19,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.6,8.0,1.0,0,0,0,0,0,0.00,0.33,0.33,0.24,False,7,3
247,D.Essugo,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
248,Paez,Chelsea,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,3
249,João Pedro,Chelsea,FWD,19,27,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,3.3,15.0,1.8,0,3,0,3,0,0.09,0.02,0.11,0.24,False,7,4
250,Delap,Chelsea,FWD,19,86,2,0,0,0,2,0,0,0,0,0,0,0,3,0.0,5.3,18.0,2.3,1,1,1,3,1,0.43,0.03,0.46,2.90,False,7,4
251,N.Jackson,Chelsea,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
252,Marc Guiu,Chelsea,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,7,4
253,Henderson,Crystal Palace,GK,19,90,3,0,0,0,1,0,0,0,0,0,4,0,16,30.6,0.0,0.0,3.1,0,10,0,0,1,0.00,0.00,0.00,1.91,False,8,1
254,Benitez,Crystal Palace,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
255,Matthews,Crystal Palace,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,1
256,Muñoz,Crystal Palace,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
257,Lacroix,Crystal Palace,DEF,19,90,2,0,0,0,1,0,0,0,0,0,0,0,10,28.8,10.7,16.0,5.6,8,1,0,8,1,0.35,0.00,0.35,1.91,False,8,2
258,Mitchell,Crystal Palace,DEF,19,90,4,0,0,0,1,0,0,0,0,0,0,0,15,26.2,21.9,4.0,5.2,8,5,4,12,1,0.00,0.14,0.14,1.91,False,8,2
259,Sosa,Crystal Palace,DEF,19,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.17,False,8,2
260,Guéhi,Crystal Palace,DEF,19,90,2,0,0,0,1,0,0,0,0,0,0,0,10,25.0,2.7,43.0,7.1,9,2,0,9,1,0.23,0.02,0.25,1.91,False,8,2
261,Richards,Crystal Palace,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
262,Chadi Riad,Crystal Palace,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
263,Clyne,Crystal Palace,DEF,19,90,7,0,1,0,1,0,0,0,0,0,0,2,24,31.4,16.3,10.0,5.8,5,5,2,7,1,0.09,0.36,0.45,1.73,False,8,2
264,Holding,Crystal Palace,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
265,Kporha,Crystal Palace,DEF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,2
266,Eze,Arsenal,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,1,3
267,Sarr,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
268,Doucouré,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
269,Esse,Crystal Palace,MID,19,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.2,0,1,0,1,0,0.00,0.00,0.00,0.68,False,8,3
270,Hughes,Crystal Palace,MID,19,56,1,0,0,0,0,0,0,0,0,0,0,0,7,4.0,11.8,8.0,2.4,3,2,0,5,1,0.07,0.07,0.14,0.74,False,8,3
271,Kamada,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
272,Lerma,Crystal Palace,MID,19,90,2,0,0,0,1,0,0,0,0,0,0,0,10,10.8,3.8,2.0,1.7,2,6,1,9,1,0.05,0.03,0.08,1.91,False,8,3
273,Wharton,Crystal Palace,MID,19,90,2,0,0,0,1,0,0,0,0,0,0,0,13,10.0,2.5,4.0,1.7,3,4,2,9,1,0.00,0.10,0.10,1.91,False,8,3
274,Agbinone,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
275,Ahamada,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
276,Devenny,Crystal Palace,MID,19,81,2,0,0,0,1,0,0,0,0,0,0,0,8,5.8,11.5,15.0,3.2,0,3,2,5,1,0.20,0.04,0.24,1.23,False,8,3
277,Ebiowei,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
278,J.Rak-Sakyi,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
279,M.França,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
280,Ozoh,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
281,Rodney,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
282,Umeh,Crystal Palace,MID,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,3
283,Mateta,Crystal Palace,FWD,19,90,9,1,0,0,1,0,0,0,0,0,0,3,29,38.4,0.8,35.0,7.4,2,4,1,7,1,0.51,0.00,0.51,1.91,True,8,4
284,Nketiah,Crystal Palace,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
285,Édouard,Crystal Palace,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
286,Marsh,Crystal Palace,FWD,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,8,4
287,Pickford,Everton,GK,19,90,10,0,0,1,0,0,0,0,0,0,6,2,37,37.6,0.0,0.0,3.8,0,16,0,0,1,0.00,0.01,0.01,1.55,True,9,1
288,Travers,Everton,GK,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,False,9,1
